movie_id,title,avg_rating,release_year,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rating_norm,rating_discreto,release_year_categoria,cluster
531,Shine (1996),3.9224806201550386,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8062015503875969,2,2,1
532,Kama Sutra: A Tale of Love (1996),3.3181818181818183,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6394984326018809,1,2,1
533,"Daytrippers, The (1996)",3.6666666666666665,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7356321839080459,2,2,1
534,Traveller (1997),3.3076923076923075,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.636604774535809,1,2,1
535,Addicted to Love (1997),3.1666666666666665,1997.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5977011494252873,1,2,0
536,Ponette (1996),3.3,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6344827586206896,1,2,1
537,My Own Private Idaho (1991),3.6333333333333333,1991.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7264367816091953,2,0,1
538,Anastasia (1997),3.4242424242424243,1997.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6687565308254964,1,2,3
539,Mouse Hunt (1997),2.477272727272727,1997.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40752351097178674,0,2,0
540,Money Train (1995),2.511627906976744,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4170008019246191,0,1,1
541,Mortal Kombat (1995),2.877551020408163,1995.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517945109078114,0,1,2
542,Pocahontas (1995),2.5294117647058822,1995.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.42190669371196754,0,1,3
543,"Misï¿½rables, Les (1995)",3.619047619047619,1995.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.722495894909688,2,1,1
544,Things to Do in Denver when You're Dead (1995),3.1549295774647885,1996.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.5944633317144244,1,2,1
545,Vampire in Brooklyn (1995),1.8333333333333333,1995.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2298850574712643,0,1,0
546,Broken Arrow (1996),3.031496062992126,1996.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5604127070323106,1,2,1
547,"Young Poisoner's Handbook, The (1995)",3.341463414634146,1996.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6459209419680403,1,2,1
548,"NeverEnding Story III, The (1994)",2.1666666666666665,1996.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.32183908045977005,0,2,2
549,Rob Roy (1995),3.5652173913043477,1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.7076461769115442,2,1,1
550,Die Hard: With a Vengeance (1995),3.2847682119205297,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6302808860470427,1,1,1
551,Lord of Illusions (1995),2.4166666666666665,1995.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3908045977011494,0,1,1
552,Species (1995),2.8666666666666667,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5149425287356322,0,1,2
553,"Walk in the Clouds, A (1995)",3.2857142857142856,1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6305418719211823,1,1,1
554,Waterworld (1995),2.803921568627451,1995.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4976335361730899,0,1,2
555,White Man's Burden (1995),2.0,1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.27586206896551724,0,1,1
556,Wild Bill (1995),2.5,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4137931034482759,0,1,1
557,Farinelli: il castrato (1994),3.1176470588235294,1994.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5841784989858012,1,1,1
558,Heavenly Creatures (1994),3.6714285714285713,1994.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.7369458128078817,2,1,1
559,Interview with the Vampire (1994),3.1824817518248176,1994.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.6020639315378807,1,1,1
560,"Kid in King Arthur's Court, A (1995)",2.727272727272727,1995.0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0.4764890282131661,0,1,2
561,Mary Shelley's Frankenstein (1994),3.0677966101694913,1994.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.570426651081239,1,1,1
562,"Quick and the Dead, The (1995)",3.2083333333333335,1995.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6091954022988506,1,1,2
563,Stephen King's The Langoliers (1995),2.413793103448276,1995.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.39001189060642094,0,1,1
564,Tales from the Hood (1995),2.037037037037037,1995.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2860791826309068,0,1,0
565,Village of the Damned (1995),2.6818181818181817,1995.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.46394984326018807,0,1,1
566,Clear and Present Danger (1994),3.569832402234637,1994.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7089192833750723,2,1,2
567,Wes Craven's New Nightmare (1994),2.8,1994.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.496551724137931,0,1,1
568,Speed (1994),3.6478260869565218,1994.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.7304347826086955,2,1,1
569,Wolf (1994),2.701492537313433,1994.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.4693772516726711,0,1,1
570,Wyatt Earp (1994),3.1,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5793103448275863,1,1,1
571,Another Stakeout (1993),2.5,1993.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4137931034482759,0,1,0
572,Blown Away (1994),2.7586206896551726,1994.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4851367419738407,0,1,1
573,Body Snatchers (1993),2.9393939393939394,1993.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.5350052246603971,0,1,2
574,Boxing Helena (1993),2.2,1993.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3310344827586207,0,1,1
575,City Slickers II: The Legend of Curly's Gold (1994),2.5454545454545454,1994.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4263322884012539,0,1,0
576,Cliffhanger (1993),3.021505376344086,1993.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5576566555431961,1,1,2
577,Coneheads (1993),2.2195121951219514,1993.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3364171572750211,0,1,0
578,Demolition Man (1993),3.152173913043478,1993.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5937031484257871,1,1,2
579,Fatal Instinct (1993),2.6315789473684212,1993.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4500907441016334,0,1,0
580,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",3.375,1995.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6551724137931034,1,1,0
581,Kalifornia (1993),3.2203389830508473,1993.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.6125073056691992,1,1,1
582,"Piano, The (1993)",3.6011904761904763,1993.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7175697865353038,2,1,1
583,Romeo Is Bleeding (1993),3.0,1993.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5517241379310345,1,1,1
584,"Secret Garden, The (1993)",3.5443037974683542,1993.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7018769096464426,2,1,1
585,Son in Law (1993),2.4871794871794872,1993.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41025641025641024,0,1,0
586,Terminal Velocity (1994),2.676470588235294,1994.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4624746450304259,0,1,1
587,"Hour of the Pig, The (1993)",3.5714285714285716,1993.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.7093596059113301,2,1,1
588,Beauty and the Beast (1991),3.792079207920792,1991.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7702287470126322,2,0,3
589,"Wild Bunch, The (1969)",4.023255813953488,1969.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8340016038492383,2,0,1
590,Hellraiser: Bloodline (1996),2.0,1996.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.27586206896551724,0,2,2
591,Primal Fear (1996),3.601123595505618,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.717551336691205,2,2,1
592,True Crime (1995),3.3333333333333335,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6436781609195402,1,1,1
593,Stalingrad (1993),3.1666666666666665,1993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5977011494252873,1,1,1
594,Heavy (1995),2.4,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.38620689655172413,0,2,1
595,"Fan, The (1996)",3.09375,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5775862068965517,1,2,1
596,"Hunchback of Notre Dame, The (1996)",3.377952755905512,1996.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6559869671463482,1,2,3
597,Eraser (1996),3.150485436893204,1996.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5932373619015735,1,2,1
601,For Whom the Bell Tolls (1943),4.0,1943.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8275862068965517,2,0,2
602,"American in Paris, An (1951)",3.7,1951.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.7448275862068966,2,0,1
603,Rear Window (1954),4.3875598086124405,1954.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.9344992575482595,2,0,1
604,It Happened One Night (1934),4.012345679012346,1934.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8309919114516816,2,0,0
605,Meet Me in St. Louis (1944),3.3548387096774195,1944.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.649610678531702,1,0,1
606,All About Eve (1950),4.045454545454546,1950.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8401253918495298,2,0,1
607,Rebecca (1940),3.9696969696969697,1940.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.819226750261233,2,0,1
608,Spellbound (1945),3.933333333333333,1945.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.8091954022988505,2,0,1
609,Father of the Bride (1950),3.5833333333333335,1950.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7126436781609196,2,0,0
610,Gigi (1958),3.658536585365854,1958.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7333894028595459,2,0,1
611,Laura (1944),4.1,1944.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.8551724137931033,2,0,1
612,Lost Horizon (1937),3.9411764705882355,1937.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8113590263691685,2,0,1
613,My Man Godfrey (1936),4.037037037037037,1936.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8378033205619412,2,0,0
614,Giant (1956),3.7450980392156863,1956.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7572684246112239,2,0,1
615,"39 Steps, The (1935)",4.0508474576271185,1935.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8416130917592052,2,0,1
616,Night of the Living Dead (1968),3.421875,1968.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.6681034482758621,1,0,2
617,"Blue Angel, The (Blaue Engel, Der) (1930)",3.7777777777777777,1930.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7662835249042145,2,0,1
618,Picnic (1955),3.611111111111111,1955.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7203065134099617,2,0,1
619,Extreme Measures (1996),3.171875,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5991379310344828,1,2,1
620,"Chamber, The (1996)",3.0930232558139537,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5773857257417803,1,2,1
621,"Davy Crockett, King of the Wild Frontier (1955)",2.909090909090909,1955.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5266457680250783,0,0,1
622,Swiss Family Robinson (1960),3.358974358974359,1960.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6507515473032714,1,0,2
623,Angels in the Outfield (1994),2.923076923076923,1994.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5305039787798408,0,1,0
624,"Three Caballeros, The (1945)",3.272727272727273,1945.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6269592476489029,1,0,3
625,"Sword in the Stone, The (1963)",3.3292682926829267,1963.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6425567703952901,1,0,3
627,Robin Hood: Prince of Thieves (1991),3.2266666666666666,1991.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6142528735632183,1,0,1
628,Sleepers (1996),3.514792899408284,1996.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6937359722505612,1,2,1
629,Victor/Victoria (1982),3.3376623376623376,1982.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6448723690103,1,0,0
630,"Great Race, The (1965)",3.2903225806451615,1965.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.631813125695217,1,0,0
631,"Crying Game, The (1992)",3.6218487394957983,1992.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.7232686177919444,2,0,1
632,Sophie's Choice (1982),3.896551724137931,1982.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7990487514863257,2,0,1
633,"Christmas Carol, A (1938)",4.057971014492754,1938.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8435782108945528,2,0,1
634,Microcosmos: Le peuple de l'herbe (1996),3.75,1996.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7586206896551725,2,2,1
635,"Fog, The (1980)",2.739130434782609,1980.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.47976011994003,0,0,1
636,Escape from New York (1981),3.241758241758242,1981.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6184160666919287,1,0,2
637,"Howling, The (1981)",3.026315789473684,1981.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5589836660617059,1,0,0
638,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",3.772727272727273,1982.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7648902821316615,2,0,1
639,"Tin Drum, The (Blechtrommel, Die) (1979)",3.7,1979.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7448275862068966,2,0,1
640,"Cook the Thief His Wife & Her Lover, The (1989)",3.024390243902439,1989.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5584524810765349,1,0,1
641,Paths of Glory (1957),4.212121212121212,1957.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.8861024033437827,2,0,1
642,"Grifters, The (1990)",3.4831460674157304,1990.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.6850058117008911,1,0,1
644,"Thin Blue Line, The (1988)",3.7714285714285714,1988.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7645320197044335,2,0,1
645,Paris Is Burning (1990),3.814814814814815,1990.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7765006385696042,2,0,1
646,Once Upon a Time in the West (1969),3.8684210526315788,1969.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7912885662431942,2,0,1
647,Ran (1985),4.1,1985.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.8551724137931033,2,0,1
648,"Quiet Man, The (1952)",4.029850746268656,1952.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8358208955223879,2,0,0
649,Once Upon a Time in America (1984),3.4,1984.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.6620689655172414,1,0,1
650,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",3.5416666666666665,1957.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7011494252873562,1,0,1
651,Glory (1989),4.076023391812866,1989.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.848558177051825,2,0,1
652,Rosencrantz and Guildenstern Are Dead (1990),3.888888888888889,1990.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7969348659003831,2,0,0
653,Touch of Evil (1958),3.911764705882353,1958.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.8032454361054767,2,0,1
654,Chinatown (1974),4.136054421768708,1974.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.8651184611775745,2,0,1
655,Stand by Me (1986),3.881057268722467,1986.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7947744189579219,2,0,0
656,M (1931),4.0,1931.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.8275862068965517,2,0,1
657,"Manchurian Candidate, The (1962)",4.259541984732825,1962.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8991839957883655,2,0,1
658,Pump Up the Volume (1990),3.4177215189873418,1990.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6669576604103011,1,0,1
659,Arsenic and Old Lace (1944),4.078260869565217,1944.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.849175412293853,2,0,0
660,Fried Green Tomatoes (1991),3.764705882352941,1991.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7626774847870182,2,0,1
661,High Noon (1952),4.1022727272727275,1952.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8557993730407524,2,0,1
662,Somewhere in Time (1980),3.426829268292683,1980.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6694701429772918,1,0,1
663,Being There (1979),3.9051724137931036,1979.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8014268727705113,2,0,0
664,"Paris, Texas (1984)",3.5434782608695654,1984.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7016491754122939,1,0,1
665,Alien 3 (1992),2.83,1992.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.5048275862068966,0,0,2
666,Blood For Dracula (Andy Warhol's Dracula) (1974),2.4,1974.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.38620689655172413,0,0,1
667,Audrey Rose (1977),2.1666666666666665,1977.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.32183908045977005,0,0,1
668,Blood Beach (1981),2.1666666666666665,1981.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.32183908045977005,0,0,1
669,Body Parts (1991),1.6153846153846154,1991.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1697612732095491,0,0,1
670,Body Snatchers (1993),3.0,1993.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.5517241379310345,1,1,2
671,Bride of Frankenstein (1935),3.608695652173913,1935.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.719640179910045,2,0,1
672,Candyman (1992),2.723076923076923,1992.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.47533156498673745,0,0,1
673,Cape Fear (1962),3.5232558139534884,1962.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.6960705693664796,1,0,1
674,Cat People (1982),2.8958333333333335,1982.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5229885057471265,0,0,1
675,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",3.5555555555555554,1922.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7049808429118773,2,0,1
676,"Crucible, The (1996)",3.3376623376623376,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6448723690103,1,2,1
678,Volcano (1997),2.808219178082192,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4988190836088805,0,2,1
679,Conan the Barbarian (1981),3.046728971962617,1981.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5646148888172736,1,0,2
680,Kull the Conqueror (1997),2.5588235294117645,1997.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43002028397565917,0,2,2
681,Wishmaster (1997),2.4444444444444446,1997.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3984674329501916,0,2,1
682,I Know What You Did Last Summer (1997),3.06,1997.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.5682758620689655,1,2,1
683,Rocket Man (1997),2.4081632653061225,1997.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38845883180858554,0,2,0
684,In the Line of Fire (1993),3.7928994082840237,1993.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7704550091817995,2,1,1
685,Executive Decision (1996),3.356687898089172,1996.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.650120799472875,1,2,1
686,"Perfect World, A (1993)",3.68,1993.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7393103448275863,2,1,1
687,McHale's Navy (1997),2.1884057971014492,1997.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3278360819590205,0,2,0
688,Leave It to Beaver (1997),1.8409090909090908,1997.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23197492163009403,0,2,0
689,"Jackal, The (1997)",3.1494252873563218,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5929449068569164,1,2,1
690,Seven Years in Tibet (1997),3.458064516129032,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6780867630700779,1,2,1
691,Dark City (1998),3.5,1998.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.689655172413793,1,2,2
692,"American President, The (1995)",3.6280487804878048,1995.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7249789739276703,2,1,0
693,Casino (1995),3.6483516483516483,1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7305797650625238,2,1,1
694,Persuasion (1995),4.045454545454546,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8401253918495298,2,1,1
695,Kicking and Screaming (1995),2.923076923076923,1995.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5305039787798408,0,1,0
696,City Hall (1996),3.1392405063291138,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.59013531209079,1,2,1
697,"Basketball Diaries, The (1995)",3.425,1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6689655172413792,1,1,1
698,"Browning Version, The (1994)",3.0,1994.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5517241379310345,1,1,1
699,Little Women (1994),3.676470588235294,1994.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7383367139959433,2,1,1
700,Miami Rhapsody (1995),2.6,1995.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4413793103448276,0,1,0
701,"Wonderful, Horrible Life of Leni Riefenstahl, The (1993)",4.0,1993.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8275862068965517,2,1,1
702,Barcelona (1994),3.018867924528302,1994.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5569290826284972,1,1,0
703,Widows' Peak (1994),3.5789473684210527,1994.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7114337568058077,2,1,1
704,"House of the Spirits, The (1993)",3.0416666666666665,1993.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5632183908045977,1,1,1
705,Singin' in the Rain (1952),3.9927007299270074,1952.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.8255726151522779,2,0,1
706,Bad Moon (1996),2.6666666666666665,1996.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.45977011494252873,0,2,1
707,Enchanted April (1991),3.9285714285714284,1991.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8078817733990148,2,0,1
708,"Sex, Lies, and Videotape (1989)",3.4752475247524752,1989.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6828269033799932,1,0,1
709,Strictly Ballroom (1992),4.028846153846154,1992.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8355437665782494,2,0,0
710,Better Off Dead... (1985),3.569620253164557,1985.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7088607594936709,2,0,0
712,Tin Men (1987),3.0784313725490198,1987.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5733603786342123,1,0,0
713,Othello (1995),3.611111111111111,1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7203065134099617,2,1,1
